folder,name,repo,n,our_resolved,peer_resolved,our_rate,peer_rate,delta_rate
20250426_MSWE-agent_Doubao-1.5-thinking,MSWE-agent + Doubao-1.5-thinking,apache/dubbo,3,1,0,0.3333333333333333,0.0,0.3333333333333333
20250426_MSWE-agent_Doubao-1.5-thinking,MSWE-agent + Doubao-1.5-thinking,elastic/logstash,38,0,0,0.0,0.0,0.0
20250426_MSWE-agent_Doubao-1.5-thinking,MSWE-agent + Doubao-1.5-thinking,fasterxml/jackson-core,18,8,4,0.4444444444444444,0.2222222222222222,0.2222222222222222
20250426_MSWE-agent_Doubao-1.5-thinking,MSWE-agent + Doubao-1.5-thinking,fasterxml/jackson-databind,42,20,5,0.47619047619047616,0.11904761904761904,0.35714285714285715
20250426_MSWE-agent_Doubao-1.5-thinking,MSWE-agent + Doubao-1.5-thinking,fasterxml/jackson-dataformat-xml,5,1,1,0.2,0.2,0.0
20250426_MSWE-agent_Doubao-1.5-thinking,MSWE-agent + Doubao-1.5-thinking,google/gson,5,3,2,0.6,0.4,0.2
20250426_MSWE-agent_Doubao-1.5-thinking,MSWE-agent + Doubao-1.5-thinking,googlecontainertools/jib,5,3,3,0.6,0.6,0.0
20250426_MSWE-agent_Doubao-1.5-thinking,MSWE-agent + Doubao-1.5-thinking,mockito/mockito,6,1,0,0.16666666666666666,0.0,0.16666666666666666
20250426_MSWE-agent_Gemini-2.5-Pro,MSWE-agent + Gemini-2.5-Pro,alibaba/fastjson2,6,4,0,0.6666666666666666,0.0,0.6666666666666666
20250426_MSWE-agent_Gemini-2.5-Pro,MSWE-agent + Gemini-2.5-Pro,apache/dubbo,3,1,1,0.3333333333333333,0.3333333333333333,0.0
20250426_MSWE-agent_Gemini-2.5-Pro,MSWE-agent + Gemini-2.5-Pro,elastic/logstash,38,0,0,0.0,0.0,0.0
20250426_MSWE-agent_Gemini-2.5-Pro,MSWE-agent + Gemini-2.5-Pro,fasterxml/jackson-core,18,8,8,0.4444444444444444,0.4444444444444444,0.0
20250426_MSWE-agent_Gemini-2.5-Pro,MSWE-agent + Gemini-2.5-Pro,fasterxml/jackson-databind,42,20,19,0.47619047619047616,0.4523809523809524,0.023809523809523808
20250426_MSWE-agent_Gemini-2.5-Pro,MSWE-agent + Gemini-2.5-Pro,fasterxml/jackson-dataformat-xml,5,1,2,0.2,0.4,-0.2
20250426_MSWE-agent_Gemini-2.5-Pro,MSWE-agent + Gemini-2.5-Pro,google/gson,5,3,4,0.6,0.8,-0.2
20250426_MSWE-agent_Gemini-2.5-Pro,MSWE-agent + Gemini-2.5-Pro,googlecontainertools/jib,5,3,3,0.6,0.6,0.0
20250426_MSWE-agent_Gemini-2.5-Pro,MSWE-agent + Gemini-2.5-Pro,mockito/mockito,6,1,0,0.16666666666666666,0.0,0.16666666666666666
20250426_MSWE-agent_Llama-4-Maverick,MSWE-agent + Llama-4-Maverick,alibaba/fastjson2,6,4,0,0.6666666666666666,0.0,0.6666666666666666
20250426_MSWE-agent_Llama-4-Maverick,MSWE-agent + Llama-4-Maverick,apache/dubbo,3,1,0,0.3333333333333333,0.0,0.3333333333333333
20250426_MSWE-agent_Llama-4-Maverick,MSWE-agent + Llama-4-Maverick,elastic/logstash,38,0,0,0.0,0.0,0.0
20250426_MSWE-agent_Llama-4-Maverick,MSWE-agent + Llama-4-Maverick,fasterxml/jackson-core,18,8,0,0.4444444444444444,0.0,0.4444444444444444
20250426_MSWE-agent_Llama-4-Maverick,MSWE-agent + Llama-4-Maverick,fasterxml/jackson-databind,42,20,6,0.47619047619047616,0.14285714285714285,0.3333333333333333
20250426_MSWE-agent_Llama-4-Maverick,MSWE-agent + Llama-4-Maverick,fasterxml/jackson-dataformat-xml,5,1,0,0.2,0.0,0.2
20250426_MSWE-agent_Llama-4-Maverick,MSWE-agent + Llama-4-Maverick,google/gson,5,3,2,0.6,0.4,0.2
20250426_MSWE-agent_Llama-4-Maverick,MSWE-agent + Llama-4-Maverick,googlecontainertools/jib,5,3,0,0.6,0.0,0.6
20250426_MSWE-agent_Llama-4-Maverick,MSWE-agent + Llama-4-Maverick,mockito/mockito,6,1,0,0.16666666666666666,0.0,0.16666666666666666
20250426_MagentLess_Doubao-1.5-thinking,MagentLess + Doubao-1.5-thinking,alibaba/fastjson2,6,4,0,0.6666666666666666,0.0,0.6666666666666666
20250426_MagentLess_Doubao-1.5-thinking,MagentLess + Doubao-1.5-thinking,apache/dubbo,3,1,1,0.3333333333333333,0.3333333333333333,0.0
20250426_MagentLess_Doubao-1.5-thinking,MagentLess + Doubao-1.5-thinking,elastic/logstash,38,0,0,0.0,0.0,0.0
20250426_MagentLess_Doubao-1.5-thinking,MagentLess + Doubao-1.5-thinking,fasterxml/jackson-core,18,8,2,0.4444444444444444,0.1111111111111111,0.3333333333333333
20250426_MagentLess_Doubao-1.5-thinking,MagentLess + Doubao-1.5-thinking,fasterxml/jackson-databind,42,20,9,0.47619047619047616,0.21428571428571427,0.2619047619047619
20250426_MagentLess_Doubao-1.5-thinking,MagentLess + Doubao-1.5-thinking,fasterxml/jackson-dataformat-xml,5,1,1,0.2,0.2,0.0
20250426_MagentLess_Doubao-1.5-thinking,MagentLess + Doubao-1.5-thinking,google/gson,5,3,1,0.6,0.2,0.4
20250426_MagentLess_Doubao-1.5-thinking,MagentLess + Doubao-1.5-thinking,googlecontainertools/jib,5,3,3,0.6,0.6,0.0
20250426_MagentLess_Doubao-1.5-thinking,MagentLess + Doubao-1.5-thinking,mockito/mockito,6,1,0,0.16666666666666666,0.0,0.16666666666666666
20250426_MagentLess_Gemini-2.5-Pro,MagentLess + Gemini-2.5-Pro,alibaba/fastjson2,6,4,0,0.6666666666666666,0.0,0.6666666666666666
20250426_MagentLess_Gemini-2.5-Pro,MagentLess + Gemini-2.5-Pro,apache/dubbo,3,1,0,0.3333333333333333,0.0,0.3333333333333333
20250426_MagentLess_Gemini-2.5-Pro,MagentLess + Gemini-2.5-Pro,elastic/logstash,38,0,0,0.0,0.0,0.0
20250426_MagentLess_Gemini-2.5-Pro,MagentLess + Gemini-2.5-Pro,fasterxml/jackson-core,18,8,5,0.4444444444444444,0.2777777777777778,0.16666666666666666
20250426_MagentLess_Gemini-2.5-Pro,MagentLess + Gemini-2.5-Pro,fasterxml/jackson-databind,42,20,18,0.47619047619047616,0.42857142857142855,0.047619047619047616
20250426_MagentLess_Gemini-2.5-Pro,MagentLess + Gemini-2.5-Pro,fasterxml/jackson-dataformat-xml,5,1,1,0.2,0.2,0.0
20250426_MagentLess_Gemini-2.5-Pro,MagentLess + Gemini-2.5-Pro,google/gson,5,3,1,0.6,0.2,0.4
20250426_MagentLess_Gemini-2.5-Pro,MagentLess + Gemini-2.5-Pro,googlecontainertools/jib,5,3,3,0.6,0.6,0.0
20250426_MagentLess_Gemini-2.5-Pro,MagentLess + Gemini-2.5-Pro,mockito/mockito,6,1,0,0.16666666666666666,0.0,0.16666666666666666
20250426_MagentLess_Llama-4-Maverick,MagentLess + Llama-4-Maverick,alibaba/fastjson2,6,4,0,0.6666666666666666,0.0,0.6666666666666666
20250426_MagentLess_Llama-4-Maverick,MagentLess + Llama-4-Maverick,apache/dubbo,3,1,0,0.3333333333333333,0.0,0.3333333333333333
20250426_MagentLess_Llama-4-Maverick,MagentLess + Llama-4-Maverick,elastic/logstash,38,0,0,0.0,0.0,0.0
20250426_MagentLess_Llama-4-Maverick,MagentLess + Llama-4-Maverick,fasterxml/jackson-core,18,8,3,0.4444444444444444,0.16666666666666666,0.2777777777777778
20250426_MagentLess_Llama-4-Maverick,MagentLess + Llama-4-Maverick,fasterxml/jackson-databind,42,20,12,0.47619047619047616,0.2857142857142857,0.19047619047619047
20250426_MagentLess_Llama-4-Maverick,MagentLess + Llama-4-Maverick,fasterxml/jackson-dataformat-xml,5,1,1,0.2,0.2,0.0
20250426_MagentLess_Llama-4-Maverick,MagentLess + Llama-4-Maverick,google/gson,5,3,1,0.6,0.2,0.4
20250426_MagentLess_Llama-4-Maverick,MagentLess + Llama-4-Maverick,googlecontainertools/jib,5,3,2,0.6,0.4,0.2
20250426_MagentLess_Llama-4-Maverick,MagentLess + Llama-4-Maverick,mockito/mockito,6,1,0,0.16666666666666666,0.0,0.16666666666666666
20250426_MopenHands_Doubao-1.5-thinking,MopenHands + Doubao-1.5-thinking,alibaba/fastjson2,6,4,0,0.6666666666666666,0.0,0.6666666666666666
20250426_MopenHands_Doubao-1.5-thinking,MopenHands + Doubao-1.5-thinking,apache/dubbo,3,1,1,0.3333333333333333,0.3333333333333333,0.0
20250426_MopenHands_Doubao-1.5-thinking,MopenHands + Doubao-1.5-thinking,elastic/logstash,38,0,0,0.0,0.0,0.0
20250426_MopenHands_Doubao-1.5-thinking,MopenHands + Doubao-1.5-thinking,fasterxml/jackson-core,18,8,2,0.4444444444444444,0.1111111111111111,0.3333333333333333
20250426_MopenHands_Doubao-1.5-thinking,MopenHands + Doubao-1.5-thinking,fasterxml/jackson-databind,42,20,7,0.47619047619047616,0.16666666666666666,0.30952380952380953
20250426_MopenHands_Doubao-1.5-thinking,MopenHands + Doubao-1.5-thinking,fasterxml/jackson-dataformat-xml,5,1,1,0.2,0.2,0.0
20250426_MopenHands_Doubao-1.5-thinking,MopenHands + Doubao-1.5-thinking,google/gson,5,3,1,0.6,0.2,0.4
20250426_MopenHands_Doubao-1.5-thinking,MopenHands + Doubao-1.5-thinking,googlecontainertools/jib,5,3,2,0.6,0.4,0.2
20250426_MopenHands_Doubao-1.5-thinking,MopenHands + Doubao-1.5-thinking,mockito/mockito,6,1,0,0.16666666666666666,0.0,0.16666666666666666
20250426_MopenHands_Gemini-2.5-Pro,MopenHands + Gemini-2.5-Pro,alibaba/fastjson2,6,4,0,0.6666666666666666,0.0,0.6666666666666666
20250426_MopenHands_Gemini-2.5-Pro,MopenHands + Gemini-2.5-Pro,apache/dubbo,3,1,0,0.3333333333333333,0.0,0.3333333333333333
20250426_MopenHands_Gemini-2.5-Pro,MopenHands + Gemini-2.5-Pro,elastic/logstash,38,0,0,0.0,0.0,0.0
20250426_MopenHands_Gemini-2.5-Pro,MopenHands + Gemini-2.5-Pro,fasterxml/jackson-core,18,8,4,0.4444444444444444,0.2222222222222222,0.2222222222222222
20250426_MopenHands_Gemini-2.5-Pro,MopenHands + Gemini-2.5-Pro,fasterxml/jackson-databind,42,20,6,0.47619047619047616,0.14285714285714285,0.3333333333333333
20250426_MopenHands_Gemini-2.5-Pro,MopenHands + Gemini-2.5-Pro,fasterxml/jackson-dataformat-xml,5,1,1,0.2,0.2,0.0
20250426_MopenHands_Gemini-2.5-Pro,MopenHands + Gemini-2.5-Pro,google/gson,5,3,3,0.6,0.6,0.0
20250426_MopenHands_Gemini-2.5-Pro,MopenHands + Gemini-2.5-Pro,googlecontainertools/jib,5,3,2,0.6,0.4,0.2
20250426_MopenHands_Gemini-2.5-Pro,MopenHands + Gemini-2.5-Pro,mockito/mockito,6,1,0,0.16666666666666666,0.0,0.16666666666666666
20250426_MopenHands_Llama-4-Maverick,MopenHands + Llama-4-Maverick,alibaba/fastjson2,6,4,0,0.6666666666666666,0.0,0.6666666666666666
20250426_MopenHands_Llama-4-Maverick,MopenHands + Llama-4-Maverick,apache/dubbo,3,1,0,0.3333333333333333,0.0,0.3333333333333333
20250426_MopenHands_Llama-4-Maverick,MopenHands + Llama-4-Maverick,elastic/logstash,38,0,0,0.0,0.0,0.0
20250426_MopenHands_Llama-4-Maverick,MopenHands + Llama-4-Maverick,fasterxml/jackson-core,18,8,0,0.4444444444444444,0.0,0.4444444444444444
20250426_MopenHands_Llama-4-Maverick,MopenHands + Llama-4-Maverick,fasterxml/jackson-databind,42,20,6,0.47619047619047616,0.14285714285714285,0.3333333333333333
20250426_MopenHands_Llama-4-Maverick,MopenHands + Llama-4-Maverick,fasterxml/jackson-dataformat-xml,5,1,0,0.2,0.0,0.2
20250426_MopenHands_Llama-4-Maverick,MopenHands + Llama-4-Maverick,google/gson,5,3,2,0.6,0.4,0.2
20250426_MopenHands_Llama-4-Maverick,MopenHands + Llama-4-Maverick,googlecontainertools/jib,5,3,0,0.6,0.0,0.6
20250426_MopenHands_Llama-4-Maverick,MopenHands + Llama-4-Maverick,mockito/mockito,6,1,0,0.16666666666666666,0.0,0.16666666666666666
20251027_iSWE-OpenModels,iSWE-OpenModels,alibaba/fastjson2,6,4,3,0.6666666666666666,0.5,0.16666666666666666
20251027_iSWE-OpenModels,iSWE-OpenModels,apache/dubbo,3,1,1,0.3333333333333333,0.3333333333333333,0.0
20251027_iSWE-OpenModels,iSWE-OpenModels,elastic/logstash,38,0,3,0.0,0.07894736842105263,-0.07894736842105263
20251027_iSWE-OpenModels,iSWE-OpenModels,fasterxml/jackson-core,18,8,9,0.4444444444444444,0.5,-0.05555555555555555
20251027_iSWE-OpenModels,iSWE-OpenModels,fasterxml/jackson-databind,42,20,15,0.47619047619047616,0.35714285714285715,0.11904761904761904
20251027_iSWE-OpenModels,iSWE-OpenModels,fasterxml/jackson-dataformat-xml,5,1,2,0.2,0.4,-0.2
20251027_iSWE-OpenModels,iSWE-OpenModels,google/gson,5,3,3,0.6,0.6,0.0
20251027_iSWE-OpenModels,iSWE-OpenModels,googlecontainertools/jib,5,3,3,0.6,0.6,0.0
20251027_iSWE-OpenModels,iSWE-OpenModels,mockito/mockito,6,1,1,0.16666666666666666,0.16666666666666666,0.0
20251201_iSWE_Agent,iSWE-Agent,alibaba/fastjson2,6,4,3,0.6666666666666666,0.5,0.16666666666666666
20251201_iSWE_Agent,iSWE-Agent,apache/dubbo,3,1,1,0.3333333333333333,0.3333333333333333,0.0
20251201_iSWE_Agent,iSWE-Agent,elastic/logstash,38,0,4,0.0,0.10526315789473684,-0.10526315789473684
20251201_iSWE_Agent,iSWE-Agent,fasterxml/jackson-core,18,8,8,0.4444444444444444,0.4444444444444444,0.0
20251201_iSWE_Agent,iSWE-Agent,fasterxml/jackson-databind,42,20,19,0.47619047619047616,0.4523809523809524,0.023809523809523808
20251201_iSWE_Agent,iSWE-Agent,fasterxml/jackson-dataformat-xml,5,1,1,0.2,0.2,0.0
20251201_iSWE_Agent,iSWE-Agent,google/gson,5,3,2,0.6,0.4,0.2
20251201_iSWE_Agent,iSWE-Agent,googlecontainertools/jib,5,3,4,0.6,0.8,-0.2
20251201_iSWE_Agent,iSWE-Agent,mockito/mockito,6,1,1,0.16666666666666666,0.16666666666666666,0.0
20260131_InfCode_GPT-5.2,InfCode + GPT5.2,alibaba/fastjson2,6,4,2,0.6666666666666666,0.3333333333333333,0.3333333333333333
20260131_InfCode_GPT-5.2,InfCode + GPT5.2,apache/dubbo,3,1,1,0.3333333333333333,0.3333333333333333,0.0
20260131_InfCode_GPT-5.2,InfCode + GPT5.2,elastic/logstash,38,0,7,0.0,0.18421052631578946,-0.18421052631578946
20260131_InfCode_GPT-5.2,InfCode + GPT5.2,fasterxml/jackson-core,18,8,8,0.4444444444444444,0.4444444444444444,0.0
20260131_InfCode_GPT-5.2,InfCode + GPT5.2,fasterxml/jackson-databind,42,20,25,0.47619047619047616,0.5952380952380952,-0.11904761904761904
20260131_InfCode_GPT-5.2,InfCode + GPT5.2,fasterxml/jackson-dataformat-xml,5,1,1,0.2,0.2,0.0
20260131_InfCode_GPT-5.2,InfCode + GPT5.2,google/gson,5,3,3,0.6,0.6,0.0
20260131_InfCode_GPT-5.2,InfCode + GPT5.2,googlecontainertools/jib,5,3,1,0.6,0.2,0.4
20260131_InfCode_GPT-5.2,InfCode + GPT5.2,mockito/mockito,6,1,2,0.16666666666666666,0.3333333333333333,-0.16666666666666666
20260327_CodeArts-Agent_CodeArts-MiniMax-M2.5,CodeArts Agent + CodeArts-MiniMax-M2.5,alibaba/fastjson2,6,4,5,0.6666666666666666,0.8333333333333334,-0.16666666666666666
20260327_CodeArts-Agent_CodeArts-MiniMax-M2.5,CodeArts Agent + CodeArts-MiniMax-M2.5,apache/dubbo,3,1,1,0.3333333333333333,0.3333333333333333,0.0
20260327_CodeArts-Agent_CodeArts-MiniMax-M2.5,CodeArts Agent + CodeArts-MiniMax-M2.5,elastic/logstash,38,0,3,0.0,0.07894736842105263,-0.07894736842105263
20260327_CodeArts-Agent_CodeArts-MiniMax-M2.5,CodeArts Agent + CodeArts-MiniMax-M2.5,fasterxml/jackson-core,18,8,12,0.4444444444444444,0.6666666666666666,-0.2222222222222222
20260327_CodeArts-Agent_CodeArts-MiniMax-M2.5,CodeArts Agent + CodeArts-MiniMax-M2.5,fasterxml/jackson-databind,42,20,28,0.47619047619047616,0.6666666666666666,-0.19047619047619047
20260327_CodeArts-Agent_CodeArts-MiniMax-M2.5,CodeArts Agent + CodeArts-MiniMax-M2.5,fasterxml/jackson-dataformat-xml,5,1,3,0.2,0.6,-0.4
20260327_CodeArts-Agent_CodeArts-MiniMax-M2.5,CodeArts Agent + CodeArts-MiniMax-M2.5,google/gson,5,3,3,0.6,0.6,0.0
20260327_CodeArts-Agent_CodeArts-MiniMax-M2.5,CodeArts Agent + CodeArts-MiniMax-M2.5,googlecontainertools/jib,5,3,1,0.6,0.2,0.4
20260327_CodeArts-Agent_CodeArts-MiniMax-M2.5,CodeArts Agent + CodeArts-MiniMax-M2.5,mockito/mockito,6,1,0,0.16666666666666666,0.0,0.16666666666666666
20260327_MSWE-Agent_CodeArts-MiniMax-M2.5,MSWE-agent + CodeArts-MiniMax-M2.5,alibaba/fastjson2,6,4,2,0.6666666666666666,0.3333333333333333,0.3333333333333333
20260327_MSWE-Agent_CodeArts-MiniMax-M2.5,MSWE-agent + CodeArts-MiniMax-M2.5,apache/dubbo,3,1,0,0.3333333333333333,0.0,0.3333333333333333
20260327_MSWE-Agent_CodeArts-MiniMax-M2.5,MSWE-agent + CodeArts-MiniMax-M2.5,elastic/logstash,38,0,3,0.0,0.07894736842105263,-0.07894736842105263
20260327_MSWE-Agent_CodeArts-MiniMax-M2.5,MSWE-agent + CodeArts-MiniMax-M2.5,fasterxml/jackson-core,18,8,8,0.4444444444444444,0.4444444444444444,0.0
20260327_MSWE-Agent_CodeArts-MiniMax-M2.5,MSWE-agent + CodeArts-MiniMax-M2.5,fasterxml/jackson-databind,42,20,17,0.47619047619047616,0.40476190476190477,0.07142857142857142
20260327_MSWE-Agent_CodeArts-MiniMax-M2.5,MSWE-agent + CodeArts-MiniMax-M2.5,fasterxml/jackson-dataformat-xml,5,1,2,0.2,0.4,-0.2
20260327_MSWE-Agent_CodeArts-MiniMax-M2.5,MSWE-agent + CodeArts-MiniMax-M2.5,google/gson,5,3,2,0.6,0.4,0.2
20260327_MSWE-Agent_CodeArts-MiniMax-M2.5,MSWE-agent + CodeArts-MiniMax-M2.5,googlecontainertools/jib,5,3,1,0.6,0.2,0.4
20260327_MSWE-Agent_CodeArts-MiniMax-M2.5,MSWE-agent + CodeArts-MiniMax-M2.5,mockito/mockito,6,1,0,0.16666666666666666,0.0,0.16666666666666666
